id,machine_id,timestamp,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,tool_wear_hours,target,failure_type
5671,M_L_28,2024-01-02 19:00:00+00,L,300.70,311.10,2478,13.40,170,35,1,Power Failure
5672,M_L_28,2024-01-02 20:00:00+00,L,297.10,307.90,1507,38.30,170,36,0,No Failure
5673,M_L_28,2024-01-02 21:00:00+00,L,301.50,310.90,1671,31.10,170,37,0,No Failure
5674,M_L_28,2024-01-02 22:00:00+00,L,300.90,311.30,1613,32.70,170,38,0,No Failure
5675,M_L_28,2024-01-02 23:00:00+00,L,298.30,308.40,1490,41.70,170,39,0,No Failure
5676,M_L_28,2024-01-03 00:00:00+00,L,297.80,308.30,1477,44.80,170,40,0,No Failure
5677,M_L_28,2024-01-03 01:00:00+00,L,299.30,308.80,1550,45.80,170,41,0,No Failure
5678,M_L_28,2024-01-03 02:00:00+00,L,302.20,311.50,1725,34.00,170,42,0,No Failure
5679,M_L_28,2024-01-03 03:00:00+00,L,299.10,310.60,1380,44.70,170,43,0,No Failure
5680,M_L_28,2024-01-03 04:00:00+00,L,304.30,313.50,1802,25.40,170,44,0,No Failure
5681,M_L_28,2024-01-03 05:00:00+00,L,300.40,311.70,1515,47.40,170,45,0,No Failure
5682,M_L_28,2024-01-03 06:00:00+00,L,300.20,309.90,1566,36.40,170,46,0,No Failure
5683,M_L_28,2024-01-03 07:00:00+00,L,298.00,308.60,1313,50.80,170,47,0,No Failure
5684,M_L_28,2024-01-03 08:00:00+00,L,300.40,309.60,1386,56.90,170,48,0,No Failure
5685,M_L_28,2024-01-03 09:00:00+00,L,298.90,310.00,1515,42.90,170,49,0,No Failure
5686,M_L_28,2024-01-03 10:00:00+00,L,298.50,308.20,1444,40.50,170,50,0,No Failure
5687,M_L_28,2024-01-03 11:00:00+00,L,297.80,309.70,1935,22.10,171,51,0,No Failure
5688,M_L_28,2024-01-03 12:00:00+00,L,302.30,311.00,1591,32.70,171,52,0,No Failure
5689,M_L_28,2024-01-03 13:00:00+00,L,297.20,308.50,1446,43.70,171,53,0,No Failure
5690,M_L_28,2024-01-03 14:00:00+00,L,300.40,311.20,1673,28.90,171,54,0,No Failure
5691,M_L_28,2024-01-03 15:00:00+00,L,298.80,309.40,1387,54.10,171,55,0,No Failure
5692,M_L_28,2024-01-03 16:00:00+00,L,297.10,307.90,1492,39.40,171,56,0,No Failure
5693,M_L_28,2024-01-03 17:00:00+00,L,297.30,309.00,1548,37.40,171,57,0,No Failure
5694,M_L_28,2024-01-03 18:00:00+00,L,302.00,310.60,1583,35.20,171,58,0,No Failure
5695,M_L_28,2024-01-03 19:00:00+00,L,301.10,310.50,1324,52.40,171,59,0,No Failure
5696,M_L_28,2024-01-03 20:00:00+00,L,298.10,307.60,1498,42.90,171,60,0,No Failure
5697,M_L_28,2024-01-03 21:00:00+00,L,298.30,307.70,1576,33.80,171,61,0,No Failure
5698,M_L_28,2024-01-03 22:00:00+00,L,300.70,309.80,1330,54.40,171,62,0,No Failure
5699,M_L_28,2024-01-03 23:00:00+00,L,299.40,308.70,1681,30.80,171,63,0,No Failure
5700,M_L_28,2024-01-04 00:00:00+00,L,301.40,310.60,1634,31.10,171,64,0,No Failure
5701,M_L_28,2024-01-04 01:00:00+00,L,302.30,312.00,1398,43.30,171,65,0,No Failure
5702,M_L_28,2024-01-04 02:00:00+00,L,301.40,310.30,1639,32.70,171,66,0,No Failure
5703,M_L_28,2024-01-04 03:00:00+00,L,300.90,312.10,1474,42.40,171,67,0,No Failure
5704,M_L_28,2024-01-04 04:00:00+00,L,297.90,307.60,1968,20.40,171,68,0,No Failure
5705,M_L_28,2024-01-04 05:00:00+00,L,300.80,311.90,1414,41.10,171,69,0,No Failure
5706,M_L_28,2024-01-04 06:00:00+00,L,302.60,312.10,1502,47.30,171,70,0,No Failure
5707,M_L_28,2024-01-04 07:00:00+00,L,299.20,308.70,1325,51.00,171,71,0,No Failure
5708,M_L_28,2024-01-04 08:00:00+00,L,301.20,309.90,1643,32.90,171,72,0,No Failure
5709,M_L_28,2024-01-04 09:00:00+00,L,300.60,310.70,1750,30.60,171,73,0,No Failure
5710,M_L_28,2024-01-04 10:00:00+00,L,299.00,310.30,1520,45.00,171,74,0,No Failure
5711,M_L_28,2024-01-04 11:00:00+00,L,297.60,308.60,2384,14.40,171,75,0,No Failure
5712,M_L_28,2024-01-04 12:00:00+00,L,298.20,309.00,1341,43.80,171,76,0,No Failure
5713,M_L_28,2024-01-04 13:00:00+00,L,303.40,311.80,1564,35.90,171,77,0,No Failure
5714,M_L_28,2024-01-04 14:00:00+00,L,299.90,309.50,1567,35.50,171,78,0,No Failure
5715,M_L_28,2024-01-04 15:00:00+00,L,300.30,309.10,1368,46.00,171,79,0,No Failure
5716,M_L_28,2024-01-04 16:00:00+00,L,299.30,310.40,1365,53.90,171,80,0,No Failure
5717,M_L_28,2024-01-04 17:00:00+00,L,301.00,310.90,1568,38.20,172,81,0,No Failure
5718,M_L_28,2024-01-04 18:00:00+00,L,302.80,312.30,1386,57.80,172,82,0,No Failure
5719,M_L_28,2024-01-04 19:00:00+00,L,303.10,311.30,1336,52.60,172,83,1,Heat Dissipation Failure
5720,M_L_28,2024-01-04 20:00:00+00,L,300.60,310.00,1455,40.40,172,84,0,No Failure
5721,M_L_28,2024-01-04 21:00:00+00,L,298.30,308.40,1484,43.40,172,85,0,No Failure
5722,M_L_28,2024-01-04 22:00:00+00,L,297.20,307.90,1326,75.40,172,86,1,Power Failure
5723,M_L_28,2024-01-04 23:00:00+00,L,299.80,311.20,1564,40.00,172,87,0,No Failure
5724,M_L_28,2024-01-05 00:00:00+00,L,300.80,311.20,1376,48.10,172,88,0,No Failure
5725,M_L_28,2024-01-05 01:00:00+00,L,301.10,311.20,1555,35.30,172,89,0,No Failure
5726,M_L_28,2024-01-05 02:00:00+00,L,300.30,311.70,1452,41.50,172,90,0,No Failure
5727,M_L_28,2024-01-05 03:00:00+00,L,301.30,310.70,1594,34.10,172,91,0,No Failure
5728,M_L_28,2024-01-05 04:00:00+00,L,298.50,308.40,1513,33.60,172,92,0,No Failure
5729,M_L_28,2024-01-05 05:00:00+00,L,298.80,309.00,1829,22.90,172,93,0,No Failure
5730,M_L_28,2024-01-05 06:00:00+00,L,300.40,311.60,1674,33.00,172,94,0,No Failure
5731,M_L_28,2024-01-05 07:00:00+00,L,300.20,310.00,1493,47.30,172,95,0,No Failure
5732,M_L_28,2024-01-05 08:00:00+00,L,303.90,312.60,1426,53.40,172,96,0,No Failure
5733,M_L_28,2024-01-05 09:00:00+00,L,297.70,309.10,1562,36.80,172,97,0,No Failure
5734,M_L_28,2024-01-05 10:00:00+00,L,299.70,309.60,1512,36.20,172,98,0,No Failure
5735,M_L_28,2024-01-05 11:00:00+00,L,298.30,308.90,1862,27.00,172,99,0,No Failure
5736,M_L_28,2024-01-05 12:00:00+00,L,297.70,308.20,1446,43.90,172,100,0,No Failure
5737,M_L_28,2024-01-05 13:00:00+00,L,302.00,310.10,1409,50.40,172,101,0,No Failure
5738,M_L_28,2024-01-05 14:00:00+00,L,302.50,311.90,1306,59.70,172,102,0,Random Failures
5739,M_L_28,2024-01-05 15:00:00+00,L,302.40,310.30,1923,23.30,172,103,0,No Failure
5740,M_L_28,2024-01-05 16:00:00+00,L,302.40,310.90,1560,31.80,172,104,0,No Failure
5741,M_L_28,2024-01-05 17:00:00+00,L,300.80,311.10,1509,33.40,172,105,0,No Failure
5742,M_L_28,2024-01-05 18:00:00+00,L,301.50,310.90,1365,46.50,172,106,0,No Failure
5743,M_L_28,2024-01-05 19:00:00+00,L,302.20,311.50,1744,31.20,172,107,0,No Failure
5744,M_L_28,2024-01-05 20:00:00+00,L,299.30,308.80,1647,32.90,172,108,0,No Failure
5745,M_L_28,2024-01-05 21:00:00+00,L,299.20,310.60,1567,38.40,172,109,0,No Failure
5746,M_L_28,2024-01-05 22:00:00+00,L,298.60,308.20,1361,68.20,172,110,1,Power Failure
5747,M_L_28,2024-01-05 23:00:00+00,L,302.90,312.30,1435,47.70,173,111,0,No Failure
5748,M_L_28,2024-01-06 00:00:00+00,L,300.20,311.70,1448,54.20,173,112,0,No Failure
5749,M_L_28,2024-01-06 01:00:00+00,L,301.00,310.90,1392,52.90,173,113,0,No Failure
5750,M_L_28,2024-01-06 02:00:00+00,L,303.50,311.80,1451,45.20,173,114,0,No Failure
5751,M_L_28,2024-01-06 03:00:00+00,L,299.50,308.70,1446,45.70,173,115,0,No Failure
5752,M_L_28,2024-01-06 04:00:00+00,L,299.10,310.60,1818,24.10,173,116,0,No Failure
5753,M_L_28,2024-01-06 05:00:00+00,L,298.60,309.40,1447,40.20,173,117,0,No Failure
5754,M_L_28,2024-01-06 06:00:00+00,L,300.80,312.10,1505,41.30,173,118,0,No Failure
5755,M_L_28,2024-01-06 07:00:00+00,L,298.80,309.60,1890,24.00,173,119,0,No Failure
5756,M_L_28,2024-01-06 08:00:00+00,L,297.60,308.60,1326,62.40,173,120,0,No Failure
5757,M_L_28,2024-01-06 09:00:00+00,L,301.00,310.40,1476,43.60,173,121,0,No Failure
5758,M_L_28,2024-01-06 10:00:00+00,L,299.00,310.30,1507,36.70,173,122,0,No Failure
5759,M_L_28,2024-01-06 11:00:00+00,L,300.10,309.70,2151,17.50,173,123,0,No Failure
5760,M_L_28,2024-01-06 12:00:00+00,L,302.60,312.00,1447,45.50,173,124,0,No Failure
5761,M_L_28,2024-01-06 13:00:00+00,L,302.30,311.90,1434,51.90,173,125,0,No Failure
5762,M_L_28,2024-01-06 14:00:00+00,L,299.70,309.20,1411,46.10,173,126,0,No Failure
5763,M_L_28,2024-01-06 15:00:00+00,L,301.90,310.50,1425,51.10,173,127,0,No Failure
5764,M_L_28,2024-01-06 16:00:00+00,L,299.40,310.50,1372,46.30,173,128,0,No Failure
5765,M_L_28,2024-01-06 17:00:00+00,L,300.00,309.30,1397,51.20,173,129,0,No Failure
5766,M_L_28,2024-01-06 18:00:00+00,L,302.30,310.90,1403,47.20,173,130,0,No Failure
5767,M_L_28,2024-01-06 19:00:00+00,L,299.80,311.20,1664,28.30,173,131,0,No Failure
5768,M_L_28,2024-01-06 20:00:00+00,L,296.90,308.40,1557,32.40,173,132,0,No Failure
5769,M_L_28,2024-01-06 21:00:00+00,L,300.80,310.70,1461,42.80,173,133,0,No Failure
5770,M_L_28,2024-01-06 22:00:00+00,L,300.30,309.20,1572,32.00,173,134,0,No Failure
5771,M_L_28,2024-01-06 23:00:00+00,L,298.30,309.70,1484,44.30,173,135,0,No Failure
5772,M_L_28,2024-01-07 00:00:00+00,L,298.30,308.50,1538,32.20,173,136,0,No Failure
5773,M_L_28,2024-01-07 01:00:00+00,L,300.50,311.60,1385,54.80,173,137,0,No Failure
5774,M_L_28,2024-01-07 02:00:00+00,L,300.50,310.60,1448,46.30,173,138,0,No Failure
5775,M_L_28,2024-01-07 03:00:00+00,L,297.00,307.90,1493,46.10,173,139,0,No Failure
5776,M_L_28,2024-01-07 04:00:00+00,L,299.90,310.90,1292,51.10,173,140,0,No Failure
5777,M_L_28,2024-01-07 05:00:00+00,L,297.40,309.00,1324,56.90,173,141,0,No Failure
5778,M_L_28,2024-01-07 06:00:00+00,L,296.60,307.40,1521,38.60,173,142,0,No Failure
5779,M_L_28,2024-01-07 07:00:00+00,L,299.90,310.20,1479,46.30,173,143,0,No Failure
5780,M_L_28,2024-01-07 08:00:00+00,L,300.40,311.20,1436,56.80,173,144,0,No Failure
5781,M_L_28,2024-01-07 09:00:00+00,L,302.50,310.30,1592,32.60,174,145,0,No Failure
5782,M_L_28,2024-01-07 10:00:00+00,L,300.70,311.00,1596,36.90,174,146,0,No Failure
5783,M_L_28,2024-01-07 11:00:00+00,L,302.70,312.20,1369,51.80,174,147,0,No Failure
5784,M_L_28,2024-01-07 12:00:00+00,L,300.60,310.00,1425,49.50,174,148,0,No Failure
5785,M_L_28,2024-01-07 13:00:00+00,L,298.30,308.40,1593,37.00,174,149,0,No Failure
5786,M_L_28,2024-01-07 14:00:00+00,L,297.40,307.90,1557,35.50,174,150,0,No Failure
5787,M_L_28,2024-01-07 15:00:00+00,L,302.00,310.10,1361,45.40,174,151,1,Heat Dissipation Failure
5788,M_L_28,2024-01-07 16:00:00+00,L,301.00,311.00,1804,25.80,174,152,0,No Failure
5789,M_L_28,2024-01-07 17:00:00+00,L,295.60,306.00,1569,40.40,174,153,0,No Failure
5790,M_L_28,2024-01-07 18:00:00+00,L,299.00,310.20,1372,48.00,174,154,0,No Failure
5791,M_L_28,2024-01-07 19:00:00+00,L,303.00,311.20,1341,51.00,174,155,1,Heat Dissipation Failure
5792,M_L_28,2024-01-07 20:00:00+00,L,300.30,310.10,1483,39.90,174,156,0,No Failure
5793,M_L_28,2024-01-07 21:00:00+00,L,301.70,310.50,1399,53.20,174,157,0,No Failure
5794,M_L_28,2024-01-07 22:00:00+00,L,301.30,310.70,1761,24.30,174,158,0,No Failure
5795,M_L_28,2024-01-07 23:00:00+00,L,299.70,311.10,1439,44.90,174,159,0,No Failure
5796,M_L_28,2024-01-08 00:00:00+00,L,302.20,311.10,1447,52.10,174,160,0,No Failure
5797,M_L_28,2024-01-08 01:00:00+00,L,297.60,309.10,1449,49.10,174,161,0,No Failure
5798,M_L_28,2024-01-08 02:00:00+00,L,301.00,310.70,1300,57.20,174,162,0,No Failure
5799,M_L_28,2024-01-08 03:00:00+00,L,300.40,311.70,1444,51.20,174,163,0,No Failure
5800,M_L_28,2024-01-08 04:00:00+00,L,300.20,311.60,1500,39.00,174,164,0,No Failure
5801,M_L_28,2024-01-08 05:00:00+00,L,297.40,308.40,1392,49.70,174,165,0,No Failure
5802,M_L_28,2024-01-08 06:00:00+00,L,299.80,311.10,1820,24.90,174,166,0,No Failure
5803,M_L_28,2024-01-08 07:00:00+00,L,300.80,311.20,1434,45.60,174,167,0,No Failure
5804,M_L_28,2024-01-08 08:00:00+00,L,299.40,308.90,1550,33.70,174,168,0,No Failure
5805,M_L_28,2024-01-08 09:00:00+00,L,298.30,308.90,1695,30.70,174,169,0,No Failure
5806,M_L_28,2024-01-08 10:00:00+00,L,299.10,310.50,1628,35.90,174,170,0,No Failure
5807,M_L_29,2024-01-01 08:00:00+00,L,297.80,307.20,1351,56.30,174,0,0,No Failure
5808,M_L_29,2024-01-01 09:00:00+00,L,299.70,309.60,1553,36.80,174,1,0,No Failure
5809,M_L_29,2024-01-01 10:00:00+00,L,302.30,311.00,1428,47.90,174,2,0,No Failure
5810,M_L_29,2024-01-01 11:00:00+00,L,303.90,313.40,1442,48.50,174,3,0,No Failure
5811,M_L_29,2024-01-01 12:00:00+00,L,297.40,308.90,1708,28.80,174,4,0,No Failure
5812,M_L_29,2024-01-01 13:00:00+00,L,301.00,310.40,2204,16.60,175,5,0,No Failure
5813,M_L_29,2024-01-01 14:00:00+00,L,300.80,310.70,1525,39.40,175,6,0,No Failure
5814,M_L_29,2024-01-01 15:00:00+00,L,296.30,307.30,1566,35.80,175,7,0,No Failure
5815,M_L_29,2024-01-01 16:00:00+00,L,300.00,309.30,1972,22.00,175,8,0,No Failure
5816,M_L_29,2024-01-01 17:00:00+00,L,298.90,310.10,1495,42.90,175,9,0,No Failure
5817,M_L_29,2024-01-01 18:00:00+00,L,296.90,308.30,1555,38.20,175,10,0,No Failure
5818,M_L_29,2024-01-01 19:00:00+00,L,297.90,308.40,1646,40.60,175,11,0,No Failure
5819,M_L_29,2024-01-01 20:00:00+00,L,300.30,309.60,1624,32.60,175,12,0,No Failure
5820,M_L_29,2024-01-01 21:00:00+00,L,299.80,310.00,1697,36.00,175,13,0,No Failure
5821,M_L_29,2024-01-01 22:00:00+00,L,299.80,310.90,2084,17.60,175,14,0,No Failure
5822,M_L_29,2024-01-01 23:00:00+00,L,297.00,307.80,1500,39.90,175,15,0,No Failure
5823,M_L_29,2024-01-02 00:00:00+00,L,299.40,310.40,1509,40.60,175,16,0,No Failure
5824,M_L_29,2024-01-02 01:00:00+00,L,302.00,310.50,1809,27.10,175,17,0,No Failure
5825,M_L_29,2024-01-02 02:00:00+00,L,299.00,310.30,1428,46.30,175,18,0,No Failure
5826,M_L_29,2024-01-02 03:00:00+00,L,298.80,308.60,1593,35.50,175,19,0,No Failure
5827,M_L_29,2024-01-02 04:00:00+00,L,300.50,309.90,1503,37.40,175,20,0,No Failure
5828,M_L_29,2024-01-02 05:00:00+00,L,300.20,309.80,1526,45.60,175,21,0,No Failure
5829,M_L_29,2024-01-02 06:00:00+00,L,299.50,309.20,1499,41.50,175,22,0,No Failure
5830,M_L_29,2024-01-02 07:00:00+00,L,300.80,312.00,1496,40.00,175,23,0,No Failure
5831,M_L_29,2024-01-02 08:00:00+00,L,302.40,310.20,1400,53.70,175,24,0,No Failure
5832,M_L_29,2024-01-02 09:00:00+00,L,299.40,308.60,1415,56.40,175,25,0,No Failure
5833,M_L_29,2024-01-02 10:00:00+00,L,299.20,310.70,1540,36.30,175,26,0,No Failure
5834,M_L_29,2024-01-02 11:00:00+00,L,298.60,309.30,1537,37.60,175,27,0,No Failure
5835,M_L_29,2024-01-02 12:00:00+00,L,299.70,309.20,1616,31.60,175,28,0,No Failure
5836,M_L_29,2024-01-02 13:00:00+00,L,300.20,311.80,1436,48.20,175,29,0,No Failure
5837,M_L_29,2024-01-02 14:00:00+00,L,299.20,308.90,1368,47.20,175,30,0,No Failure
5838,M_L_29,2024-01-02 15:00:00+00,L,300.40,311.30,1495,51.20,175,31,0,No Failure
5839,M_L_29,2024-01-02 16:00:00+00,L,304.20,313.40,1434,42.50,175,32,0,No Failure
5840,M_L_29,2024-01-02 17:00:00+00,L,298.40,309.70,1457,44.20,175,33,0,No Failure
5841,M_L_29,2024-01-02 18:00:00+00,L,303.50,312.40,1574,32.70,175,34,0,No Failure
5842,M_L_29,2024-01-02 19:00:00+00,L,296.60,307.40,1616,28.00,175,35,0,No Failure
5843,M_L_29,2024-01-02 20:00:00+00,L,298.30,308.60,1570,34.80,175,36,0,No Failure
5844,M_L_29,2024-01-02 21:00:00+00,L,297.40,309.00,1568,33.70,175,37,0,No Failure
5845,M_L_29,2024-01-02 22:00:00+00,L,299.70,311.20,1352,52.10,176,38,0,No Failure
5846,M_L_29,2024-01-02 23:00:00+00,L,301.30,310.60,1529,41.80,176,39,0,No Failure
5847,M_L_29,2024-01-03 00:00:00+00,L,297.70,309.70,1498,41.00,176,40,0,No Failure
5848,M_L_29,2024-01-03 01:00:00+00,L,298.70,309.70,1601,35.70,176,41,0,No Failure
5849,M_L_29,2024-01-03 02:00:00+00,L,299.10,310.40,1505,46.10,176,42,0,No Failure
5850,M_L_29,2024-01-03 03:00:00+00,L,300.70,310.00,1672,29.70,176,43,0,No Failure
5851,M_L_29,2024-01-03 04:00:00+00,L,302.10,310.10,1753,28.90,176,44,0,No Failure
5852,M_L_29,2024-01-03 05:00:00+00,L,295.50,306.00,1621,29.50,176,45,0,No Failure
5853,M_L_29,2024-01-03 06:00:00+00,L,299.90,309.50,1349,51.30,176,46,0,No Failure
5854,M_L_29,2024-01-03 07:00:00+00,L,298.30,308.30,1444,43.80,176,47,0,No Failure
5855,M_L_29,2024-01-03 08:00:00+00,L,301.00,311.00,1582,37.50,176,48,0,No Failure
5856,M_L_29,2024-01-03 09:00:00+00,L,299.40,308.90,1583,34.10,176,49,0,No Failure
5857,M_L_29,2024-01-03 10:00:00+00,L,297.90,307.60,1687,29.10,176,50,0,No Failure
5858,M_L_29,2024-01-03 11:00:00+00,L,303.80,313.20,1336,47.80,176,51,0,No Failure
5859,M_L_29,2024-01-03 12:00:00+00,L,301.40,310.30,1374,47.60,176,52,0,No Failure
5860,M_L_29,2024-01-03 13:00:00+00,L,301.40,310.70,1428,53.70,176,53,0,No Failure
5861,M_L_29,2024-01-03 14:00:00+00,L,300.70,309.90,1383,44.50,176,54,0,No Failure
5862,M_L_29,2024-01-03 15:00:00+00,L,298.30,307.60,1942,20.60,176,55,0,No Failure
5863,M_L_29,2024-01-03 16:00:00+00,L,297.40,308.50,2100,16.90,176,56,0,No Failure
5864,M_L_29,2024-01-03 17:00:00+00,L,303.90,313.00,1480,39.90,176,57,0,No Failure
5865,M_L_29,2024-01-03 18:00:00+00,L,302.40,311.00,1329,54.60,176,58,0,No Failure
5866,M_L_29,2024-01-03 19:00:00+00,L,297.80,307.20,1880,23.00,176,59,0,No Failure
5867,M_L_29,2024-01-03 20:00:00+00,L,297.40,307.90,1606,33.40,176,60,0,No Failure
5868,M_L_29,2024-01-03 21:00:00+00,L,300.80,311.10,1480,41.10,176,61,0,No Failure
5869,M_L_29,2024-01-03 22:00:00+00,L,301.60,310.70,1429,43.60,176,62,0,No Failure
5870,M_L_29,2024-01-03 23:00:00+00,L,298.80,309.30,1357,47.10,176,63,0,No Failure
5871,M_L_29,2024-01-04 00:00:00+00,L,300.20,311.70,1603,30.50,176,64,0,No Failure
5872,M_L_29,2024-01-04 01:00:00+00,L,297.70,308.10,1734,30.70,177,65,0,No Failure
5873,M_L_29,2024-01-04 02:00:00+00,L,298.60,308.20,1705,26.30,177,66,0,No Failure
5874,M_L_29,2024-01-04 03:00:00+00,L,300.30,311.90,1609,34.00,177,67,0,No Failure
5875,M_L_29,2024-01-04 04:00:00+00,L,302.50,312.00,1411,44.20,177,68,0,No Failure
5876,M_L_29,2024-01-04 05:00:00+00,L,299.70,309.20,1631,35.10,177,69,0,No Failure
5877,M_L_29,2024-01-04 06:00:00+00,L,302.40,310.10,1401,48.80,177,70,0,No Failure
5878,M_L_29,2024-01-04 07:00:00+00,L,298.90,310.20,1623,37.20,177,71,0,No Failure
5879,M_L_29,2024-01-04 08:00:00+00,L,299.80,310.10,1553,42.00,177,72,0,No Failure
5880,M_L_29,2024-01-04 09:00:00+00,L,297.50,308.80,1417,49.80,177,73,0,No Failure
5881,M_L_29,2024-01-04 10:00:00+00,L,297.10,307.80,1477,36.60,177,74,0,No Failure
5882,M_L_29,2024-01-04 11:00:00+00,L,299.90,311.00,1747,27.60,177,75,0,No Failure
5883,M_L_29,2024-01-04 12:00:00+00,L,297.80,308.40,1714,33.20,177,76,0,No Failure
5884,M_L_29,2024-01-04 13:00:00+00,L,299.00,309.10,1523,38.60,177,77,0,No Failure
5885,M_L_29,2024-01-04 14:00:00+00,L,300.40,309.70,1488,35.70,177,78,0,No Failure
5886,M_L_29,2024-01-04 15:00:00+00,L,299.20,308.90,1526,37.90,177,79,0,No Failure
5887,M_L_29,2024-01-04 16:00:00+00,L,299.30,310.40,1629,32.60,177,80,0,No Failure
5888,M_L_29,2024-01-04 17:00:00+00,L,300.70,310.70,1333,61.00,177,81,0,No Failure
5889,M_L_29,2024-01-04 18:00:00+00,L,300.30,309.60,1600,34.60,177,82,0,No Failure
5890,M_L_29,2024-01-04 19:00:00+00,L,296.90,307.70,1653,35.90,177,83,0,No Failure
5891,M_L_29,2024-01-04 20:00:00+00,L,301.90,310.50,1892,21.80,177,84,0,No Failure
5892,M_L_29,2024-01-04 21:00:00+00,L,297.30,308.50,1514,44.50,177,85,0,No Failure
5893,M_L_29,2024-01-04 22:00:00+00,L,299.50,309.30,1972,19.30,177,86,0,No Failure
5894,M_L_29,2024-01-04 23:00:00+00,L,299.50,308.60,1672,30.50,177,87,0,No Failure
5895,M_L_29,2024-01-05 00:00:00+00,L,298.30,308.40,1408,43.10,177,88,0,No Failure
5896,M_L_29,2024-01-05 01:00:00+00,L,302.10,311.20,1550,34.80,177,89,0,No Failure
5897,M_L_29,2024-01-05 02:00:00+00,L,300.80,312.00,1382,49.30,177,90,0,No Failure
5898,M_L_29,2024-01-05 03:00:00+00,L,303.90,312.70,1528,38.40,177,91,0,No Failure
5899,M_L_29,2024-01-05 04:00:00+00,L,301.40,310.90,1440,45.40,177,92,0,No Failure
5900,M_L_29,2024-01-05 05:00:00+00,L,296.90,307.90,1626,29.90,177,93,0,No Failure
5901,M_L_29,2024-01-05 06:00:00+00,L,301.00,311.10,1236,64.40,177,94,1,Overstrain Failure
5902,M_L_29,2024-01-05 07:00:00+00,L,302.30,310.90,1720,28.10,178,95,0,No Failure
5903,M_L_29,2024-01-05 08:00:00+00,L,300.80,310.00,1468,52.70,178,96,0,No Failure
5904,M_L_29,2024-01-05 09:00:00+00,L,297.90,307.60,1430,52.40,178,97,0,No Failure
5905,M_L_29,2024-01-05 10:00:00+00,L,299.40,309.00,1613,32.20,178,98,0,No Failure
5906,M_L_29,2024-01-05 11:00:00+00,L,297.50,308.50,1722,30.40,178,99,0,No Failure
5907,M_L_29,2024-01-05 12:00:00+00,L,303.90,313.00,1433,48.40,178,100,0,No Failure
5908,M_L_29,2024-01-05 13:00:00+00,L,300.30,309.10,1699,30.30,178,101,0,No Failure
5909,M_L_29,2024-01-05 14:00:00+00,L,302.60,312.10,1519,38.10,178,102,0,No Failure
5910,M_L_29,2024-01-05 15:00:00+00,L,300.80,311.80,1323,61.10,178,103,0,No Failure
5911,M_L_29,2024-01-05 16:00:00+00,L,302.20,311.70,1488,44.60,178,104,0,No Failure
5912,M_L_29,2024-01-05 17:00:00+00,L,302.00,310.00,1832,22.90,178,105,0,No Failure
5913,M_L_29,2024-01-05 18:00:00+00,L,301.40,310.40,1430,50.90,178,106,0,No Failure
5914,M_L_29,2024-01-05 19:00:00+00,L,303.80,312.70,1664,29.30,178,107,0,No Failure
5915,M_L_29,2024-01-05 20:00:00+00,L,297.80,307.30,1859,24.00,178,108,0,No Failure
5916,M_L_29,2024-01-05 21:00:00+00,L,298.20,307.60,1492,37.20,178,109,0,No Failure
5917,M_L_29,2024-01-05 22:00:00+00,L,300.30,311.70,1682,27.80,178,110,0,No Failure
5918,M_L_29,2024-01-05 23:00:00+00,L,299.80,311.30,1560,35.40,178,111,0,No Failure
5919,M_L_29,2024-01-06 00:00:00+00,L,298.70,309.20,1396,44.80,178,112,0,No Failure
5920,M_L_29,2024-01-06 01:00:00+00,L,298.70,309.60,1665,31.10,178,113,0,No Failure
5921,M_L_29,2024-01-06 02:00:00+00,L,299.90,310.40,1419,45.70,178,114,0,No Failure
5922,M_L_29,2024-01-06 03:00:00+00,L,298.40,308.40,1515,40.10,179,115,0,No Failure
5923,M_L_29,2024-01-06 04:00:00+00,L,298.60,308.30,1422,40.40,179,116,0,No Failure
5924,M_L_29,2024-01-06 05:00:00+00,L,298.20,308.40,1424,47.60,179,117,0,No Failure
5925,M_L_29,2024-01-06 06:00:00+00,L,297.80,308.40,1685,28.40,179,118,0,No Failure
5926,M_L_29,2024-01-06 07:00:00+00,L,297.50,309.00,1320,54.70,179,119,0,No Failure
5927,M_L_29,2024-01-06 08:00:00+00,L,299.00,309.10,1394,45.10,179,120,0,No Failure
5928,M_L_29,2024-01-06 09:00:00+00,L,300.30,309.60,1468,44.70,179,121,0,No Failure
5929,M_L_29,2024-01-06 10:00:00+00,L,297.10,308.30,1403,54.10,179,122,0,No Failure
5930,M_L_29,2024-01-06 11:00:00+00,L,297.30,308.50,1456,54.20,179,123,0,No Failure
5931,M_L_29,2024-01-06 12:00:00+00,L,299.20,308.80,1542,39.20,179,124,0,No Failure
5932,M_L_29,2024-01-06 13:00:00+00,L,299.50,309.30,1422,49.20,179,125,0,No Failure
5933,M_L_29,2024-01-06 14:00:00+00,L,302.40,311.00,1317,59.40,179,126,0,No Failure
5934,M_L_29,2024-01-06 15:00:00+00,L,297.10,307.80,1428,43.70,179,127,0,No Failure
5935,M_L_29,2024-01-06 16:00:00+00,L,300.40,309.70,1314,50.20,179,128,0,No Failure
5936,M_L_29,2024-01-06 17:00:00+00,L,300.80,309.70,1373,45.40,179,129,0,No Failure
5937,M_L_29,2024-01-06 18:00:00+00,L,297.10,307.90,1342,49.10,179,130,0,No Failure
